Timer,ID,Station,Code Station,Ebikes,Mechanical Bikes,Bikes Available,Docks Available,Capacity,Coordonnees Geo
2026-05-15 00:02:54,fd5c3700840764d3b1afd42808120993be0929ab,Arsène Houssaye - Champs-Elysées,8028,1,0,1,0,0,"[48.873409276267, 2.2977904602885]"
2026-05-15 00:02:54,31766d9bc600ed69f43f7ac539aec35ff355e76d,Victor Cousin - Cujas,5203,2,0,2,17,19,"[48.847909849567, 2.3424898070094]"
2026-05-15 00:02:54,f6c6aa93a5e58ceee011ee3f44bcb8b955e5ae4a,Saint Lambert - Blomet,15133,5,0,5,22,27,"[48.83659148147257, 2.2930556908249855]"
2026-05-15 00:02:54,acc85776696522fdc5c431b76fcd8c762d5fa3cb,Edouard Tremblay - Julian Grimaux,44013,5,4,9,21,30,"[48.781383825117, 2.3723508417606]"
2026-05-15 00:02:54,b92443ff0f1b4da142ae8f9aa9960622efb012fe,Repos - Cimetière du Père Lachaise,20131,0,0,0,33,33,"[48.859358523593, 2.3896131366845]"
2026-05-15 00:02:54,1e3c92485b6505fc3106aba0bb9747effa9a46e0,Hoche - Jean Lolive,35010,2,3,5,15,24,"[48.891102392008, 2.4028435349464]"
2026-05-15 00:02:54,2442017b13ed539efd10325dc6da4cb6f203536b,Nationale - Place Jules Guesde,21015,6,11,17,6,23,"[48.82753962462998, 2.2416052222251897]"
2026-05-15 00:02:54,6ff4c66c09cdc277ceed85c5390e77c06b5eefcd,Gabriel Péri - Danielle Casanova,44003,5,11,16,4,20,"[48.790114, 2.4025777]"
2026-05-15 00:02:54,d01f0261559f6de5cc8c4996d606fa0ec12aea3e,Tertres - Fontaine,22203,7,2,9,19,28,"[48.787553654715644, 2.306235730648041]"
2026-05-15 00:02:54,77fb23e950323eec14248d3e6c72de1c5a1a80f9,Gare Rer de Fontenay sous Bois,41202,1,13,14,47,61,"[48.8436279, 2.4630465]"
2026-05-15 00:02:54,3e506a775b56d114229a3e0621a0acde71507b35,Raspail - Manufacture des Oeillets,42021,3,6,9,23,32,"[48.8094458, 2.3903009]"
2026-05-15 00:02:54,79daad0fb6c16ff071e5f07811053f0acf3bcf9e,Louis Lumière - Porte de Bagnolet,20115,1,15,16,4,20,"[48.86431136, 2.4105210229754]"
2026-05-15 00:02:54,d9fa5d4e9aa38b58c76447388291ea0816271789,Marcelle - Thalie,35020,4,1,5,14,20,"[48.8835462, 2.4137883]"
2026-05-15 00:02:54,d177d50975460560ab9e8d8f1308c27180d3fc01,Jean Jaurès - Salvador Allende,22402,2,2,4,38,43,"[48.821475594736775, 2.3026576638221745]"
2026-05-15 00:02:54,227b5da636e29a58f004273d3189028eac87d6b6,Victoire - Chaussée d'Antin,9116,3,0,3,19,24,"[48.875065791004396, 2.3316738009452824]"
2026-05-15 00:02:54,b15c54ed2e26dd81b03236a3226dba40bf33efdf,Assas - Rennes,6025,3,4,7,24,32,"[48.8492084999386, 2.32851454623001]"
2026-05-15 00:02:54,07835fbe71da7a6a82f66625c05a417884253fa6,Oberkampf - République,11030,6,7,13,10,24,"[48.86531608707, 2.37611478491]"
2026-05-15 00:02:54,afbad0281f31027d0ca6b2eb87affcdcb11c0788,Quai des Célestins - Henri IV,4201,3,6,9,3,12,"[48.851290697625, 2.3624387532495]"
2026-05-15 00:02:54,df17ee14b7dffc1cd435333c8f93c7d87fc48b78,Chemin Vert - Saint-Maur,11026,5,18,23,21,45,"[48.86112461407359, 2.381299026310444]"
